Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Return_1d,Return_5d,Return_20d,MA_5,MA_20,MA_50,Volume_MA_20,Volume_Ratio,High_Low_Range,Volatility_20,RSI_14,Future_Return,Target,Ticker
2023-02-23 00:00:00+07:00,7888.944137267193,8003.2766609957025,7888.944137267193,7980.41015625,53412300,0.0,0.0,0.005763676169533438,0.0028735261903227727,0.029498459110929742,7971.2634765625,7986.126977539063,7809.826259765625,79377105.0,0.672893021230744,0.01432664756446989,0.013104821229765196,51.42855574021334,-0.00573064657841349,0,BBCA.JK
2023-02-24 00:00:00+07:00,8026.143266221632,8094.742781317543,7934.67724609375,7934.67724609375,44123400,0.0,0.0,-0.00573064657841349,-0.00573064657841349,-0.002873587551121215,7962.11689453125,7984.983642578125,7813.027568359375,71743040.0,0.61501993782254,0.020172910662824145,0.011783270528665811,47.222223869875954,0.011527290801434775,1,BBCA.JK
2023-02-27 00:00:00+07:00,7934.676565838675,8026.142578125,7911.810062767094,8026.142578125,59983900,0.0,0.0,0.011527290801434775,0.002857167435527108,0.008620578570968318,7966.690234375,7988.41357421875,7816.228876953125,71315020.0,0.8411117321428221,0.014245014245014277,0.012065819586210742,45.71423864918274,-0.0028490272875381084,0,BBCA.JK
2023-02-28 00:00:00+07:00,8026.14238141741,8026.14238141741,7934.676371372768,8003.27587890625,106349400,0.0,0.0,-0.0028490272875381084,0.005746991019847103,0.032448210537256106,7975.83662109375,8000.990087890625,7818.0581640625,66603040.0,1.596764952470638,0.011428571428571403,0.010402299789901684,45.71423864918274,-0.017142821582641687,0,BBCA.JK
2023-03-01 00:00:00+07:00,7980.409665129905,8003.2761684683865,7866.0771484375,7866.0771484375,67034700,0.0,0.0,-0.017142821582641687,-0.008645606560748531,0.011764617217059792,7962.1166015625,8005.5633544921875,7818.51548828125,66084965.0,1.0143714232125265,0.017441860465116258,0.01120903133755074,34.21046124936642,0.0029070016460863712,1,BBCA.JK
2023-03-02 00:00:00+07:00,7866.077343749999,7957.543359374999,7866.077343749999,7888.94384765625,56672000,0.0,0.0,0.0029070016460863712,-0.011461354341808727,0.020709981790090204,7943.82333984375,8013.5666015625,7817.6008203125,63963090.0,0.8860109791443784,0.011594202898550747,0.011111548197973964,38.888852640463796,-0.01739120531682581,0,BBCA.JK
2023-03-03 00:00:00+07:00,7911.8111489445055,7934.6776551553285,7751.74560546875,7751.74560546875,95376900,0.0,0.0,-0.01739120531682581,-0.023054704678133864,-0.025862042516897277,7907.23701171875,8003.276684570313,7815.771513671875,65146100.0,1.4640461977002461,0.023598820058997088,0.009636800702197608,29.99986653961237,-0.008849569228201237,0,BBCA.JK
2023-03-06 00:00:00+07:00,7820.345031738281,7820.345031738281,7683.14599609375,7683.14599609375,92652000,0.0,0.0,-0.008849569228201237,-0.042734922622241545,-0.037249233352178335,7838.6376953125,7988.4134765625,7813.942197265625,63890815.0,1.4501614981746593,0.017857142857142856,0.009727924914487276,22.49990257402105,0.0029762156322912237,1,BBCA.JK
2023-03-07 00:00:00+07:00,7637.413175769659,7751.745708341061,7637.413175769659,7706.0126953125,106115600,0.0,0.0,0.0029762156322912237,-0.037142688580463434,-0.04802252474705537,7779.18505859375,7968.976977539062,7811.198232421875,63395860.0,1.673856936399317,0.014836795252225539,0.009041306116436361,26.31569187404962,0.0178040508901518,1,BBCA.JK
2023-03-08 00:00:00+07:00,7683.1454081632655,7843.2109375,7683.1454081632655,7843.2109375,79350900,0.0,0.0,0.0178040508901518,-0.0029069395717841173,-0.028328611555287986,7774.61181640625,7957.543725585938,7810.740908203125,64638630.0,1.2276080108752305,0.020408163265306093,0.010106470455087306,43.24318241104758,0.0,0,BBCA.JK
2023-03-09 00:00:00+07:00,7911.810450072887,7911.810450072887,7820.344433309038,7843.2109375,54201400,0.0,0.0,0.0,-0.00579708907040033,-0.036516865052825476,7765.465234375,7942.680493164063,7809.368896484375,63729615.0,0.8504899958990808,0.011661807580174944,0.009844202483147877,41.66661723690813,-0.014577197038441847,0,BBCA.JK
2023-03-10 00:00:00+07:00,7774.611917529586,7820.3449288091715,7728.87890625,7728.87890625,59580100,0.0,0.0,-0.014577197038441847,-0.0029498774060152666,-0.042492856841262916,7760.89189453125,7925.5306396484375,7807.082255859375,63605575.0,0.9367119155828715,0.011834319526627207,0.010152929383085976,35.0000026692049,0.011834293358967685,1,BBCA.JK
2023-03-13 00:00:00+07:00,7728.878706368786,7888.944241707785,7728.878706368786,7820.3447265625,82077700,0.0,0.0,0.011834293358967685,0.017857103136983854,-0.036619844033630056,7788.331640625,7910.6673583984375,7807.082255859375,64520710.0,1.2721140235437582,0.02046783625731004,0.010489977409872836,42.857113804604246,-0.026315763184292518,0,BBCA.JK
2023-03-14 00:00:00+07:00,7706.012409382039,7751.7454207136825,7614.54638671875,7614.54638671875,90495300,0.0,0.0,-0.026315763184292518,-0.011869472866218866,-0.06983239723630086,7770.03837890625,7882.084228515625,7802.9662890625,64961565.0,1.3930591111836668,0.01801801801801803,0.011529105721056768,35.999972667373896,0.0,0,BBCA.JK
2023-03-15 00:00:00+07:00,7728.878915047861,7751.7454207136825,7614.54638671875,7614.54638671875,86747400,0.0,0.0,0.0,-0.029154456332158296,-0.061971928074487925,7724.30546875,7856.9310302734375,7798.850322265625,67397085.0,1.2871090789757451,0.01801801801801803,0.011496549455650458,33.33330367553539,-0.00300296429704372,0,BBCA.JK
2023-03-16 00:00:00+07:00,7591.68017578125,7637.413188888367,7545.947162674134,7591.68017578125,105894000,0.0,0.0,-0.00300296429704372,-0.032069870837736825,-0.045976971292350455,7673.99931640625,7838.637841796875,7797.9356640625,69389765.0,1.5260752072009467,0.012048192771084406,0.010814539957261815,34.04253095820505,0.009036092077823854,1,BBCA.JK
2023-03-17 00:00:00+07:00,7660.279296875,7728.878812966418,7614.546286147388,7660.279296875,198558600,0.0,0.0,0.009036092077823854,-0.008875751607329008,-0.040114587233875953,7660.27939453125,7822.631298828125,7800.222314453125,77138250.0,2.5740615064510797,0.014925373134328396,0.011054671927114314,32.60868757897356,0.0029850999333769224,1,BBCA.JK
2023-03-20 00:00:00+07:00,7683.14599609375,7751.745513916016,7660.279490152995,7683.14599609375,37277900,0.0,0.0,0.0029850999333769224,-0.017543821310426644,-0.03999985601599054,7632.8396484375,7806.6248046875,7802.051630859375,76998295.0,0.4841392916557438,0.011904761904761866,0.01105747302116343,34.78262484205288,0.011904735424655755,1,BBCA.JK
2023-03-21 00:00:00+07:00,7683.145795036765,7774.61181640625,7660.279289694394,7774.61181640625,91617400,0.0,0.0,0.011904735424655755,0.021021006578498813,-0.022988516326574393,7664.852734375,7797.478198242187,7802.9662890625,80309640.0,1.1408020257592986,0.01470588235294112,0.011439613748574948,45.45456751406549,0.038235241472629244,1,BBCA.JK
2023-03-24 00:00:00+07:00,7957.543455648017,8071.875976562499,7888.943943099327,8071.8759765625,145603600,0.0,0.0,0.038235241472629244,0.060059991313654804,0.017291028508600315,7756.31865234375,7804.338134765625,7814.85685546875,85656225.0,1.699860109408277,0.022662889518413505,0.014411300362679786,57.142878932258334,-0.01416424528597493,0,BBCA.JK
2023-03-27 00:00:00+07:00,8071.876473262392,8071.876473262392,7957.5439453125,7957.5439453125,110692800,0.0,0.0,-0.01416424528597493,0.04819272691418397,-0.002865292696715871,7829.49140625,7803.19482421875,7825.375439453125,88520250.0,1.2504799749209927,0.01436781609195402,0.01474639473301091,58.181829476289145,-0.002873587551121215,0,BBCA.JK
2023-03-28 00:00:00+07:00,8049.009771253602,8049.009771253602,7934.67724609375,7934.67724609375,98296600,0.0,0.0,-0.002873587551121215,0.03582088049070098,0.0,7884.37099609375,7803.19482421875,7834.52203125,91228910.0,1.077472042579485,0.014409221902017212,0.014702145294929636,60.377370653533255,0.03468550177692986,1,BBCA.JK
2023-03-29 00:00:00+07:00,8093.277673894709,8209.8955078125,8046.630540327593,8209.8955078125,101068200,170.0,0.0,0.03468550177692986,0.06855909180777764,0.02289430170207951,7989.7208984375,7812.382470703125,7851.4596484375,93283125.0,1.0834564129364235,0.019886363636363577,0.016456587557959663,67.20589882994446,0.0028408695537360806,1,BBCA.JK
2023-03-30 00:00:00+07:00,8303.189447592069,8303.189447592069,8209.895184135978,8233.21875,118912100,0.0,0.0,0.0028408695537360806,0.05898775970087433,0.02873109393864537,8081.44228515625,7823.879614257812,7867.0344140625,93911260.0,1.266217703819542,0.011331444759206884,0.016430974360936518,64.44047185147902,-0.008498702853911189,0,BBCA.JK
2023-03-31 00:00:00+07:00,8233.217759486608,8256.541322544643,8139.923507254464,8163.2470703125,97146900,0.0,0.0,-0.008498702853911189,0.011319685041656369,0.03777866861298573,8099.71650390625,7838.738110351563,7878.008427734375,95416870.0,1.0181312801394555,0.01428571428571427,0.016022145587824478,61.26594149439757,0.00571444635917584,1,BBCA.JK
2023-04-03 00:00:00+07:00,8233.219074596058,8233.219074596058,8163.248374245383,8209.8955078125,60288900,0.0,0.0,0.00571444635917584,0.031712242399698054,0.040683729831795246,8150.18681640625,7854.785693359375,7890.372734375,95597715.0,0.6306521029294476,0.008522727272727263,0.0160430088245717,67.78004708511924,-0.002840988503179487,0,BBCA.JK
2023-04-04 00:00:00+07:00,8233.218418914708,8233.218418914708,8069.953464431979,8186.5712890625,60975800,0.0,0.0,-0.002840988503179487,0.03174597216197528,0.056093905260124366,8200.565625,7876.5269775390625,7901.813232421875,93877660.0,0.6495240720742294,0.019943019943020085,0.015429987595892161,64.25510919327888,-0.0056978672079812664,0,BBCA.JK
2023-04-05 00:00:00+07:00,8186.572429318141,8209.895997492837,8139.92529296875,8139.92529296875,36922100,0.0,0.0,-0.0056978672079812664,-0.008522668135930167,0.059452117284668926,8186.57158203125,7899.365942382812,7912.778134765625,91091165.0,0.4053312963996014,0.00859598853868194,0.015319971203781601,73.34202821584829,0.0028651095070730825,1,BBCA.JK
2023-04-06 00:00:00+07:00,8116.599944196429,8186.570633370536,8116.599944196429,8163.2470703125,45489400,0.0,0.0,0.0028651095070730825,-0.008498702853911189,0.05933475496064666,8172.57724609375,7922.2276611328125,7925.58146484375,88059855.0,0.5165736418712022,0.008571428571428561,0.01532000129014155,73.88325178411498,0.00571444635917584,1,BBCA.JK
2023-04-10 00:00:00+07:00,8139.924807461825,8209.8955078125,8116.6012406782675,8209.8955078125,32996000,0.0,0.0,0.00571444635917584,0.00571444635917584,0.04675184350318906,8181.90693359375,7940.5618896484375,7939.77509765625,85742110.0,0.38482841161711556,0.011363636363636314,0.014938764620779236,76.36320401720255,0.0028408695537360806,1,BBCA.JK
2023-04-11 00:00:00+07:00,8233.21875,8233.21875,8163.248052407932,8233.21875,44554300,0.0,0.0,0.0028408695537360806,0.0028408695537360806,0.04972552894571436,8186.57158203125,7960.062280273438,7949.404560546875,85259755.0,0.5225712881769364,0.008498583569405109,0.014928323641824344,75.41380989262515,0.008498465628949736,1,BBCA.JK
2023-04-12 00:00:00+07:00,8303.1884765625,8303.1884765625,8233.217787153266,8303.1884765625,91903600,0.0,0.0,0.008498465628949736,0.014244936418718268,0.074306969649645,8209.89501953125,7988.777758789062,7956.317451171875,86875930.0,1.057871840911516,0.008426966292134788,0.014419261838896054,76.39998087330017,0.0028091853362524066,1,BBCA.JK
2023-04-13 00:00:00+07:00,8349.837239583334,8349.837239583334,8279.866536458334,8326.513671875,51726500,0.0,0.0,0.0028091853362524066,0.022922615649485722,0.06472463337750978,8247.2126953125,8014.086206054688,7963.696845703125,85358370.0,0.6059921247324662,0.008403361344537815,0.014291561124494586,74.94622512042793,0.008403244061057746,1,BBCA.JK
2023-04-14 00:00:00+07:00,8396.4833984375,8396.4833984375,8349.83626844618,8396.4833984375,110354200,0.0,0.0,0.008403244061057746,0.02857151402083824,0.10268990062002903,8293.8599609375,8053.183056640625,7976.5916015625,86351315.0,1.2779677993322973,0.005555555555555522,0.012510613478324486,68.46692489405343,0.002777855638271154,1,BBCA.JK
2023-04-17 00:00:00+07:00,8419.8076171875,8443.131183994114,8303.189783154432,8419.8076171875,83946900,0.0,0.0,0.002777855638271154,0.02556818283195539,0.10575301397773118,8335.8423828125,8093.446118164063,7989.495517578125,86211290.0,0.9737344145992943,0.016620498614958467,0.01246784717539586,79.33588666195664,0.011080294177037597,1,BBCA.JK
